30;0;p
35;0;p
36;1;p
41;3;p
42;4;p
44;5;p
46;7;p
52;9;p
55;12;p
57;14;p
59;18;p
62;24;p
63;27;p
63;31;p
63;37;p
63;42;p
60;47;p
57;54;p
53;59;p
50;63;p
47;69;p
45;71;p
43;75;p
41;80;p
41;81;p
41;85;p
43;88;p
46;92;p
47;92;p
47;92;p
49;92;p
49;92;p
49;95;p
48;100;p
48;106;p
48;109;p
49;115;p
51;123;p
51;127;p
52;131;p
52;141;p
52;152;p
51;161;p
48;169;p
47;174;p
43;179;p
41;183;p
34;189;p
29;192;p
22;195;p
17;196;p
15;196;p
14;196;p
8;195;p
2;195;p
0;194;p
